StateDesc,Measure,Avg_Data_Value,Min_Confidence_Limit,Max_Confidence_Limit,Population
Massachusetts,High blood pressure among adults,27.875,20.3,38.9,498712.4285714286
Massachusetts,High cholesterol among adults who have ever been screened,32.43571428571429,24.2,46.0,498712.4285714286
Massachusetts,Housing insecurity in the past 12 months among adults,10.685714285714285,6.2,17.8,498712.4285714286
Massachusetts,Independent living disability among adults,7.035714285714286,4.5,11.4,498712.4285714286
Massachusetts,Lack of reliable transportation in the past 12 months among adults,7.289285714285714,4.5,11.2,498712.4285714286
Massachusetts,Lack of social and emotional support among adults,22.982142857142858,17.3,31.0,498712.4285714286
Massachusetts,Mammography use among women aged 50-74 years,83.04642857142858,71.7,90.4,498712.4285714286
Massachusetts,Mobility disability among adults,11.553571428571429,6.8,19.5,498712.4285714286
Massachusetts,No leisure-time physical activity among adults,21.110714285714288,13.5,35.4,498712.4285714286
Massachusetts,Obesity among adults,28.817857142857143,19.0,40.5,498712.4285714286
Massachusetts,Received food stamps in the past 12 months among adults,14.25357142857143,7.1,25.0,498712.4285714286
Massachusetts,Self-care disability among adults,3.0964285714285715,2.0,5.3,498712.4285714286
Massachusetts,Short sleep duration among adults,34.175,25.1,43.9,498712.4285714286
Massachusetts,Stroke among adults,3.0,2.0,4.4,498712.4285714286
Massachusetts,Taking medicine to control high blood pressure among adults with high blood pressure,66.78928571428571,49.3,85.0,498712.4285714286
Massachusetts,Utility services shut-off threat in the past 12 months among adults,6.835714285714286,4.1,11.1,498712.4285714286
Massachusetts,Vision disability among adults,4.635714285714286,3.1,8.0,498712.4285714286
Massachusetts,Visited dentist or dental clinic in the past year among adults,69.87857142857142,57.2,78.3,498712.4285714286
Massachusetts,Visits to doctor for routine checkup within the past year among adults,79.13214285714285,72.3,86.3,498712.4285714286
Michigan,All teeth lost among adults aged >=65 years,12.229518072289157,3.6,25.6,120892.92771084337
Michigan,Any disability among adults,30.718674698795184,18.4,43.5,120892.92771084337
Michigan,Arthritis among adults,30.107831325301202,20.2,43.8,120892.92771084337
Michigan,Binge drinking among adults,18.437951807228913,10.9,26.0,120892.92771084337
Michigan,Cancer (non-skin) or melanoma among adults,8.795180722891565,5.8,15.0,120892.92771084337
Michigan,Cholesterol screening among adults,84.60060240963855,75.5,92.5,120892.92771084337
Michigan,Chronic obstructive pulmonary disease among adults,8.830120481927711,4.4,15.3,120892.92771084337
Michigan,Cognitive disability among adults,14.433132530120483,8.1,20.8,120892.92771084337
Michigan,Colorectal cancer screening among adults aged 45–75 years,66.03915662650603,50.1,81.8,120892.92771084337
Michigan,Coronary heart disease among adults,7.366265060240964,4.3,13.2,120892.92771084337
Michigan,Current asthma among adults,11.45421686746988,8.9,14.2,120892.92771084337
Michigan,Current cigarette smoking among adults,17.47590361445783,9.2,27.4,120892.92771084337
Michigan,Current lack of health insurance among adults aged 18-64 years,6.151807228915663,2.2,12.3,120892.92771084337
Michigan,Depression among adults,25.555421686746985,17.1,32.7,120892.92771084337
Michigan,Diagnosed diabetes among adults,10.983132530120482,6.6,18.4,120892.92771084337
Michigan,Fair or poor self-rated health status among adults,17.643975903614457,9.7,27.5,120892.92771084337
Michigan,Feeling socially isolated among adults,32.683734939759034,23.4,42.2,120892.92771084337
Michigan,Food insecurity in the past 12 months among adults,12.7,5.6,23.7,120892.92771084337
Michigan,Frequent mental distress among adults,17.806024096385542,10.8,23.4,120892.92771084337
Michigan,Frequent physical distress among adults,13.364457831325302,8.2,19.9,120892.92771084337
Michigan,Hearing disability among adults,8.076506024096386,4.7,13.8,120892.92771084337
Michigan,High blood pressure among adults,34.5789156626506,22.6,50.9,120892.92771084337
Michigan,High cholesterol among adults who have ever been screened,33.98012048192771,23.5,49.5,120892.92771084337
Michigan,Housing insecurity in the past 12 months among adults,11.22168674698795,4.8,20.2,120892.92771084337
Michigan,Independent living disability among adults,8.474096385542168,4.7,12.5,120892.92771084337
Michigan,Lack of reliable transportation in the past 12 months among adults,8.25,4.0,14.0,120892.92771084337
Michigan,Lack of social and emotional support among adults,22.825301204819276,15.1,32.2,120892.92771084337
Michigan,Mammography use among women aged 50-74 years,75.444578313253,60.2,86.6,120892.92771084337
Michigan,Mobility disability among adults,13.646385542168677,7.2,23.4,120892.92771084337
Michigan,No leisure-time physical activity among adults,24.68192771084337,13.7,37.7,120892.92771084337
Michigan,Obesity among adults,36.70843373493976,24.5,51.1,120892.92771084337
Michigan,Received food stamps in the past 12 months among adults,13.695180722891568,5.5,28.0,120892.92771084337
Michigan,Self-care disability among adults,3.7921686746987953,2.0,6.7,120892.92771084337
Michigan,Short sleep duration among adults,34.01084337349398,22.3,47.6,120892.92771084337
Michigan,Stroke among adults,3.666265060240964,2.2,6.3,120892.92771084337
Michigan,Taking medicine to control high blood pressure among adults with high blood pressure,70.33192771084337,52.3,88.2,120892.92771084337
Michigan,Utility services shut-off threat in the past 12 months among adults,7.956626506024096,3.5,14.6,120892.92771084337
Michigan,Vision disability among adults,5.077710843373493,2.8,8.3,120892.92771084337
Michigan,Visited dentist or dental clinic in the past year among adults,66.75903614457832,51.8,79.6,120892.92771084337
Michigan,Visits to doctor for routine checkup within the past year among adults,77.14156626506023,68.6,85.2,120892.92771084337
Minnesota,All teeth lost among adults aged >=65 years,10.595977011494254,4.0,27.3,65714.75862068965
Minnesota,Any disability among adults,28.649425287356323,17.3,46.4,65714.75862068965
Minnesota,Arthritis among adults,25.938505747126438,17.2,36.9,65714.75862068965
Minnesota,Binge drinking among adults,21.29942528735632,13.7,29.3,65714.75862068965
Minnesota,Cancer (non-skin) or melanoma among adults,8.357471264367817,5.8,14.1,65714.75862068965
Minnesota,Cholesterol screening among adults,81.72183908045977,72.3,88.6,65714.75862068965
Minnesota,Chronic obstructive pulmonary disease among adults,6.279310344827586,2.9,11.0,65714.75862068965
Minnesota,Cognitive disability among adults,13.550574712643678,8.1,23.4,65714.75862068965
Minnesota,Colorectal cancer screening among adults aged 45–75 years,65.42413793103448,50.5,78.0,65714.75862068965
Minnesota,Coronary heart disease among adults,6.725287356321839,3.9,11.2,65714.75862068965
Minnesota,Current asthma among adults,10.168390804597701,8.2,14.7,65714.75862068965
Minnesota,Current cigarette smoking among adults,15.690229885057471,7.7,29.0,65714.75862068965
Minnesota,Current lack of health insurance among adults aged 18-64 years,6.218390804597701,2.8,15.7,65714.75862068965
Minnesota,Depression among adults,25.07183908045977,18.4,33.5,65714.75862068965
Minnesota,Diagnosed diabetes among adults,10.325862068965517,6.2,17.6,65714.75862068965
Minnesota,Fair or poor self-rated health status among adults,15.545402298850576,8.3,28.6,65714.75862068965
Minnesota,Feeling socially isolated among adults,30.381609195402298,21.6,39.8,65714.75862068965
Minnesota,Food insecurity in the past 12 months among adults,10.220689655172414,5.3,26.4,65714.75862068965
Minnesota,Frequent mental distress among adults,16.05574712643678,11.3,24.4,65714.75862068965
Minnesota,Frequent physical distress among adults,11.864942528735632,6.9,19.7,65714.75862068965
Minnesota,Hearing disability among adults,7.5488505747126435,4.4,12.4,65714.75862068965
Minnesota,High blood pressure among adults,30.993103448275864,21.7,46.2,65714.75862068965
Minnesota,High cholesterol among adults who have ever been screened,29.98448275862069,20.9,43.6,65714.75862068965
Minnesota,Housing insecurity in the past 12 months among adults,10.008620689655173,5.3,22.0,65714.75862068965
Minnesota,Independent living disability among adults,7.447701149425288,4.3,13.8,65714.75862068965
Minnesota,Lack of reliable transportation in the past 12 months among adults,7.193103448275862,4.2,17.0,65714.75862068965
Minnesota,Lack of social and emotional support among adults,21.646551724137932,14.3,31.5,65714.75862068965
Minnesota,Mammography use among women aged 50-74 years,77.36609195402299,60.8,87.7,65714.75862068965
Minnesota,Mobility disability among adults,11.954597701149424,6.0,21.9,65714.75862068965
Minnesota,No leisure-time physical activity among adults,22.256896551724136,12.7,35.2,65714.75862068965
Minnesota,Obesity among adults,37.87643678160919,24.9,53.4,65714.75862068965
Minnesota,Received food stamps in the past 12 months among adults,9.398275862068965,4.2,27.4,65714.75862068965
Minnesota,Self-care disability among adults,3.382183908045977,1.7,6.7,65714.75862068965
Minnesota,Short sleep duration among adults,30.81666666666667,21.7,43.3,65714.75862068965
Minnesota,Stroke among adults,3.3333333333333335,1.9,6.0,65714.75862068965
Minnesota,Taking medicine to control high blood pressure among adults with high blood pressure,68.33103448275862,50.5,86.6,65714.75862068965
Minnesota,Utility services shut-off threat in the past 12 months among adults,6.282183908045977,3.5,15.3,65714.75862068965
Minnesota,Vision disability among adults,4.37816091954023,2.4,8.7,65714.75862068965
Minnesota,Visited dentist or dental clinic in the past year among adults,65.183908045977,46.5,78.0,65714.75862068965
Minnesota,Visits to doctor for routine checkup within the past year among adults,70.82413793103449,62.3,80.3,65714.75862068965
Mississippi,All teeth lost among adults aged >=65 years,22.396951219512193,6.5,44.2,35854.35365853659
Mississippi,Any disability among adults,40.33841463414634,25.1,55.9,35854.35365853659
Mississippi,Arthritis among adults,32.31341463414634,21.6,43.5,35854.35365853659
Mississippi,Binge drinking among adults,14.012195121951219,7.6,21.4,35854.35365853659
Mississippi,Cancer (non-skin) or melanoma among adults,6.920121951219513,4.4,10.9,35854.35365853659
Mississippi,Cholesterol screening among adults,82.98048780487804,72.0,89.4,35854.35365853659
Mississippi,Chronic obstructive pulmonary disease among adults,9.646341463414634,4.9,15.6,35854.35365853659
Mississippi,Cognitive disability among adults,18.24329268292683,11.5,25.3,35854.35365853659
Mississippi,Colorectal cancer screening among adults aged 45–75 years,57.78170731707318,44.1,70.5,35854.35365853659
Mississippi,Coronary heart disease among adults,8.11890243902439,4.7,13.0,35854.35365853659
Mississippi,Current asthma among adults,10.757317073170732,8.4,14.0,35854.35365853659
Mississippi,Current cigarette smoking among adults,20.051829268292682,11.6,28.9,35854.35365853659
Mississippi,Current lack of health insurance among adults aged 18-64 years,12.634756097560976,6.8,22.3,35854.35365853659
Mississippi,Depression among adults,21.201829268292684,14.9,29.0,35854.35365853659
Mississippi,Diagnosed diabetes among adults,15.62560975609756,9.2,27.0,35854.35365853659
Mississippi,Fair or poor self-rated health status among adults,26.14085365853659,14.5,41.0,35854.35365853659
Mississippi,Feeling socially isolated among adults,35.44268292682927,24.6,45.5,35854.35365853659
Mississippi,Food insecurity in the past 12 months among adults,25.02926829268293,10.5,46.4,35854.35365853659
Mississippi,Frequent mental distress among adults,18.117073170731707,12.9,23.4,35854.35365853659
Mississippi,Frequent physical distress among adults,15.485365853658536,9.2,22.8,35854.35365853659
Mississippi,Hearing disability among adults,8.640853658536585,5.1,13.6,35854.35365853659
Mississippi,High blood pressure among adults,45.01829268292683,28.4,60.4,35854.35365853659
Mississippi,High cholesterol among adults who have ever been screened,34.0609756097561,23.5,46.6,35854.35365853659
Mississippi,Housing insecurity in the past 12 months among adults,19.64390243902439,8.8,36.4,35854.35365853659
Mississippi,Independent living disability among adults,11.310975609756097,6.3,18.3,35854.35365853659
Mississippi,Lack of reliable transportation in the past 12 months among adults,13.346951219512196,6.3,24.8,35854.35365853659
Mississippi,Lack of social and emotional support among adults,33.04512195121951,22.2,46.7,35854.35365853659
Mississippi,Mammography use among women aged 50-74 years,72.87134146341464,57.6,84.1,35854.35365853659
Mississippi,Mobility disability among adults,20.157317073170734,10.6,33.8,35854.35365853659
Mississippi,No leisure-time physical activity among adults,34.36158536585366,20.7,51.2,35854.35365853659
Mississippi,Obesity among adults,43.3969512195122,28.8,61.0,35854.35365853659
Mississippi,Received food stamps in the past 12 months among adults,18.568292682926828,6.0,42.1,35854.35365853659
Mississippi,Self-care disability among adults,6.144512195121951,2.9,12.3,35854.35365853659
Mississippi,Short sleep duration among adults,39.43231707317073,25.6,54.3,35854.35365853659
Mississippi,Stroke among adults,4.931707317073171,2.6,8.9,35854.35365853659
Mississippi,Taking medicine to control high blood pressure among adults with high blood pressure,74.3920731707317,58.3,87.9,35854.35365853659
Mississippi,Utility services shut-off threat in the past 12 months among adults,13.146951219512195,5.6,27.0,35854.35365853659
Mississippi,Vision disability among adults,8.651829268292683,4.5,15.9,35854.35365853659
Mississippi,Visited dentist or dental clinic in the past year among adults,8.045731707317072,4.1,15.4,35854.35365853659
Mississippi,Visits to doctor for routine checkup within the past year among adults,78.89085365853659,69.1,86.9,35854.35365853659
Missouri,All teeth lost among adults aged >=65 years,19.54,7.4,39.4,53721.36521739131
